,G1,G2a,G2b
0,1.788929,0.05368099999999999,0.164452
1,1.847651,0.056816,0.166042
2,1.7140380000000002,0.050922,0.14481
3,1.950332,0.07471,0.214968
4,2.084759,0.102043,0.29336799999999996
5,1.8683400000000001,0.072801,0.228647
6,1.7879,0.069471,0.183562
7,1.8042799999999999,0.06043099999999999,0.19476300000000002
8,1.8211509999999997,0.06379800000000001,0.199708
9,1.7542060000000002,0.079609,0.232068
10,1.7038799999999998,0.078799,0.22595
11,2.085634,0.109418,0.338146
12,2.053457,0.11270899999999999,0.32725
13,1.941214,0.077195,0.20879899999999998
14,1.8653540000000002,0.064804,0.189947
15,1.9297790000000001,0.067589,0.211035
16,1.995897,0.087417,0.22852199999999998
17,1.8640720000000002,0.079312,0.24272800000000003
18,1.94923,0.077348,0.247104
19,2.156191,0.108198,0.313687
20,1.8773060000000001,0.074682,0.212252
21,1.8969999999999998,0.093815,0.243243
22,1.811582,0.06422699999999999,0.196642
23,2.007386,0.09036,0.24875999999999998
24,2.072875,0.098012,0.310602
25,2.1146830000000003,0.104826,0.32438
26,1.8823310000000002,0.07013,0.197518
27,1.979956,0.07571599999999999,0.23495300000000002
28,1.953525,0.10579300000000001,0.294453
29,2.3160380000000003,0.13508499999999998,0.411393
30,2.259182,0.127153,0.394692
31,1.752207,0.076277,0.21245
32,1.888914,0.074755,0.221006
33,1.748244,0.050355000000000004,0.161338
34,2.030456,0.089542,0.27420100000000003
35,1.8428470000000001,0.06572,0.20335699999999998
36,1.677482,0.046323,0.14591300000000001
37,1.7480509999999998,0.053176999999999995,0.17239100000000002
38,1.893331,0.077193,0.23011399999999999
39,2.061915,0.104539,0.31811999999999996
40,1.727738,0.051826,0.15096800000000002
41,1.7011889999999998,0.047741000000000006,0.137087
42,1.77693,0.047108,0.131163
43,1.9320689999999998,0.090528,0.27017399999999997
44,1.882018,0.050969,0.13334100000000002
45,1.8886310000000002,0.07092899999999999,0.210577
46,2.0765,0.096127,0.28539899999999996
47,2.191291,0.137776,0.401506
48,1.837078,0.068712,0.22951799999999997
49,1.8139759999999998,0.06929400000000001,0.20801799999999998
50,1.780663,0.062072,0.198797
51,1.7533740000000002,0.045848,0.147505
52,1.9108150000000002,0.091749,0.253763
53,1.96305,0.083121,0.273352
54,1.909843,0.06954099999999999,0.21109299999999998
55,2.016114,0.090943,0.275769
56,2.032655,0.084747,0.236117
57,1.948377,0.075848,0.21640900000000002
58,1.9652740000000002,0.101003,0.337735
59,1.9791990000000002,0.104217,0.297392
60,1.9974040000000002,0.088113,0.26166500000000004
61,1.8746060000000002,0.056713,0.15495599999999998
62,1.9621540000000002,0.076693,0.219957
63,1.840163,0.07332000000000001,0.229079
64,1.802318,0.055628,0.161592
65,2.10166,0.10959200000000001,0.321881
66,1.891391,0.072422,0.20854299999999998
67,1.9994310000000002,0.11262799999999999,0.33770300000000003
68,2.0405029999999997,0.09871,0.286904
69,1.8963709999999998,0.071743,0.21906799999999998
70,2.176136,0.12123800000000001,0.367686
71,1.754056,0.081729,0.24088099999999998
72,2.156254,0.120199,0.353376
73,2.076356,0.12296300000000002,0.376339
74,1.945764,0.100361,0.300299
75,2.103777,0.10533599999999999,0.336542
76,1.9841330000000001,0.093126,0.28439699999999996
77,1.843278,0.073637,0.20496999999999999
78,1.7834330000000003,0.083387,0.241519
79,1.888695,0.067414,0.203151
80,2.248757,0.143489,0.40771599999999997
81,2.051717,0.095734,0.286554
82,2.096676,0.117996,0.349616
83,1.745206,0.06832,0.203697
84,2.047513,0.09314,0.266338
85,2.11813,0.09528099999999999,0.300817
86,2.000655,0.076221,0.232102
87,1.909156,0.07184,0.215126
88,1.9768459999999999,0.099646,0.287445
89,1.933732,0.078059,0.23193200000000003
90,1.718889,0.054854999999999994,0.162499
91,1.857087,0.081191,0.23011500000000001
92,2.042646,0.10614900000000001,0.32443299999999997
93,1.944812,0.076375,0.23559899999999998
94,1.841734,0.057972,0.170513
95,2.13233,0.093953,0.291693
96,2.010167,0.096367,0.27960300000000005
97,1.8123599999999997,0.06550299999999999,0.1853
98,1.828688,0.061375,0.18526800000000002
99,1.664875,0.04292,0.13131099999999998
100,1.876212,0.079195,0.231073
101,1.8059939999999999,0.058725,0.168537
102,1.727308,0.053852,0.162554
103,1.5275219999999998,0.025657,0.07940599999999999
104,1.941372,0.084864,0.252894
105,2.096207,0.11071500000000001,0.32648699999999997
106,1.965655,0.08370599999999999,0.252306
107,1.8177439999999998,0.063864,0.179618
108,2.066671,0.099986,0.30145900000000003
109,2.1523779999999997,0.131237,0.392479
110,1.72785,0.056308000000000004,0.175504
111,1.9607560000000002,0.088736,0.275659
112,2.0151369999999997,0.091628,0.247842
113,2.051217,0.09360800000000001,0.27560500000000004
114,2.013574,0.081722,0.26102800000000004
115,1.87592,0.086869,0.24158400000000002
116,2.033461,0.105448,0.31575
117,1.977696,0.087908,0.244123
118,2.148209,0.10289000000000001,0.344263
119,2.097718,0.098686,0.293836
120,1.911257,0.079924,0.232344
121,2.058913,0.095678,0.286662
122,1.903518,0.081512,0.23080799999999999
123,1.868459,0.077481,0.232683
124,1.930435,0.06541,0.186316
125,2.015529,0.079165,0.25074
126,1.908682,0.087541,0.275472
127,1.8213700000000002,0.067852,0.19581700000000002
