,G1,G2a,G2b
0,1.8949349999999998,0.06603400000000001,0.213617
1,1.827752,0.07071000000000001,0.204059
2,1.7840040000000001,0.061735000000000005,0.176217
3,1.97783,0.07495,0.22789099999999998
4,2.138762,0.108602,0.31239
5,2.144039,0.10950599999999999,0.345306
6,1.934825,0.07507799999999999,0.22144499999999998
7,1.830846,0.059604,0.17297200000000001
8,1.550224,0.03767,0.125728
9,1.9272599999999998,0.079808,0.24086300000000002
10,1.8669900000000001,0.082548,0.246667
11,1.965643,0.093395,0.272827
12,1.8232599999999999,0.06714500000000001,0.189941
13,1.8975259999999998,0.069484,0.211385
14,2.0463880000000003,0.092678,0.28778899999999996
15,1.7431240000000001,0.048987,0.136443
16,1.8329060000000001,0.090174,0.260234
17,2.0926099999999996,0.099097,0.325133
18,2.115466,0.11399400000000001,0.35281
19,2.0249099999999998,0.08845900000000001,0.262047
20,1.9834880000000001,0.093842,0.25121
21,2.033681,0.09819299999999999,0.299604
22,2.0602099999999997,0.095657,0.275098
23,1.798429,0.061042,0.167935
24,2.072832,0.10729200000000001,0.32295
25,1.848286,0.084741,0.235366
26,2.099359,0.089911,0.27051
27,1.926,0.075148,0.242702
28,1.9078959999999998,0.089367,0.257006
29,1.8862580000000002,0.06026,0.171245
30,1.9219580000000003,0.072535,0.21121199999999998
31,1.8012599999999999,0.074619,0.23415300000000003
32,1.7433919999999998,0.069745,0.18401099999999998
33,1.751341,0.08077000000000001,0.233265
34,2.145429,0.106044,0.330627
35,1.8658860000000002,0.087741,0.239623
36,2.032049,0.094692,0.274638
37,1.865619,0.071503,0.208481
38,1.985225,0.097692,0.291456
39,1.822986,0.06978,0.21291500000000002
40,2.106884,0.112804,0.34201
41,1.913557,0.09888,0.265487
42,1.8188330000000001,0.061949000000000004,0.185773
43,1.999193,0.086082,0.284667
44,1.781193,0.066958,0.21078400000000003
45,2.009328,0.093765,0.252472
46,2.049113,0.094066,0.272719
47,2.0633049999999997,0.091922,0.288772
48,2.006654,0.092421,0.271733
49,2.033941,0.11204700000000001,0.301774
50,1.9760790000000001,0.083757,0.27473600000000004
51,2.064756,0.10653699999999999,0.319828
52,2.154287,0.112107,0.352533
53,2.0789,0.11823299999999999,0.32156999999999997
54,2.146061,0.119148,0.35902
55,1.904866,0.083192,0.24632300000000001
56,1.8646009999999997,0.08093099999999999,0.23210999999999998
57,2.092665,0.105933,0.332189
58,2.016762,0.08928,0.280351
59,2.067098,0.109622,0.302763
60,2.150028,0.12565199999999999,0.37145900000000004
61,2.021879,0.092802,0.274025
62,2.05883,0.100992,0.3009
63,1.9919810000000002,0.08418300000000001,0.262351
64,1.7853900000000003,0.060111000000000005,0.16409
65,2.011822,0.091911,0.272904
66,1.7251049999999999,0.04948,0.140485
67,1.8241020000000001,0.064242,0.201277
68,1.952661,0.07064,0.213346
69,1.9439240000000002,0.067125,0.186856
70,1.921345,0.095179,0.290958
71,2.1434490000000004,0.11456400000000001,0.354661
72,2.194515,0.10396099999999998,0.327675
73,1.898832,0.084881,0.262614
74,1.798847,0.083098,0.244549
75,1.599083,0.049255,0.147311
76,1.6715220000000002,0.05401,0.167373
77,1.8116310000000002,0.083095,0.25293899999999997
78,1.897743,0.06389199999999999,0.19020399999999998
79,2.019052,0.094197,0.29631199999999996
80,1.911099,0.090152,0.267924
81,1.90687,0.083259,0.236141
82,1.936016,0.080614,0.22908499999999998
83,1.9934319999999999,0.102143,0.306469
84,2.0548439999999997,0.10102799999999999,0.303316
85,1.9842490000000002,0.083935,0.25135
86,1.923124,0.102877,0.29790900000000003
87,1.8830049999999998,0.078082,0.23731
88,1.858052,0.063718,0.18491
89,1.6796950000000002,0.050717,0.154817
90,1.8138349999999999,0.066871,0.193129
91,1.806877,0.070107,0.216246
92,1.7259779999999998,0.053874,0.160699
93,1.9087470000000002,0.071532,0.20962399999999998
94,1.6016219999999999,0.047965,0.150062
95,1.9923369999999998,0.09162000000000001,0.276901
96,1.93032,0.093047,0.268568
97,1.9357779999999998,0.07086100000000001,0.21792399999999998
98,1.831439,0.082146,0.23906999999999998
99,1.8836080000000002,0.08222,0.24070300000000003
100,2.037001,0.09214800000000001,0.295127
101,2.091179,0.095246,0.268809
102,1.8562400000000001,0.077254,0.246854
103,1.883895,0.067057,0.178125
104,1.7479419999999999,0.042873,0.12626600000000002
105,1.982664,0.089539,0.255603
106,1.9157110000000002,0.085397,0.252114
107,2.155305,0.127835,0.392935
108,1.790327,0.062009,0.184874
109,1.8835110000000002,0.086828,0.2566
110,2.029272,0.096237,0.289408
111,1.7240119999999999,0.066749,0.203651
112,1.894204,0.083922,0.26121
113,2.199758,0.116605,0.34358
114,2.107943,0.109177,0.328393
115,1.956109,0.089632,0.259675
116,1.941684,0.080351,0.2263
117,1.883951,0.07611,0.231239
118,1.921098,0.09786399999999999,0.283835
119,2.248363,0.123543,0.397313
120,1.814403,0.067337,0.187615
121,1.873348,0.0716,0.219534
122,1.780525,0.059330999999999995,0.18359
123,1.8166060000000002,0.06638,0.20103800000000002
124,1.9754009999999997,0.10494300000000001,0.303678
125,1.855271,0.073884,0.220106
126,1.999698,0.068629,0.204535
127,1.924338,0.06590800000000001,0.18296099999999998
