,G1,G2a,G2b
0,1.68285,0.059524,0.16275599999999998
1,1.7845919999999997,0.055407000000000005,0.168272
2,1.9389450000000001,0.07973,0.245928
3,1.7379060000000002,0.054927,0.17839000000000002
4,1.920812,0.071917,0.21483899999999997
5,1.8087090000000001,0.060554,0.181808
6,1.9412509999999998,0.076,0.22058699999999998
7,1.8573110000000002,0.081187,0.23766900000000002
8,1.881344,0.07384299999999999,0.22800900000000002
9,1.876909,0.070849,0.21261300000000002
10,1.7683470000000001,0.037738,0.108383
11,1.935211,0.088903,0.287081
12,2.013074,0.083578,0.272917
13,1.840371,0.074053,0.228305
14,1.9054360000000001,0.065348,0.182504
15,1.9111669999999998,0.094542,0.27868200000000004
16,1.61131,0.067893,0.197634
17,1.752777,0.08653200000000001,0.257691
18,1.652773,0.058877,0.171106
19,1.8243610000000001,0.062724,0.169132
20,2.054758,0.09944,0.303204
21,1.856424,0.072793,0.222173
22,1.992387,0.09125499999999999,0.266258
23,2.0281689999999997,0.081328,0.23203600000000002
24,1.801696,0.050187999999999997,0.16335
25,1.7241919999999997,0.064019,0.178449
26,1.6750029999999998,0.077958,0.22258899999999998
27,2.123222,0.10809400000000001,0.321457
28,1.819695,0.071035,0.205886
29,2.0469470000000003,0.08189600000000001,0.236729
30,1.983459,0.088808,0.268009
31,2.070786,0.11034100000000001,0.310712
32,1.897171,0.079816,0.24198499999999998
33,2.128174,0.102531,0.29940300000000003
34,2.058668,0.091988,0.293091
35,2.182722,0.125773,0.363671
36,2.07214,0.093956,0.272629
37,1.787753,0.04328,0.128938
38,2.069944,0.08913,0.27339600000000003
39,1.787775,0.069467,0.186244
40,1.6667740000000002,0.061366,0.17538800000000002
41,1.9263259999999998,0.07877200000000001,0.23941300000000001
42,1.814755,0.08003500000000001,0.243892
43,1.893541,0.073129,0.206368
44,1.8829099999999999,0.070015,0.195244
45,1.769729,0.04985,0.159088
46,1.9877759999999998,0.080984,0.258793
47,1.8108970000000002,0.061917999999999994,0.19401
48,1.976791,0.09434400000000001,0.273833
49,1.9464689999999998,0.075485,0.197812
50,1.813591,0.06348999999999999,0.190913
51,1.890575,0.073081,0.224476
52,1.9698830000000003,0.09424500000000001,0.283933
53,1.6716509999999998,0.057620000000000005,0.16791199999999998
54,1.8432119999999999,0.063206,0.18474300000000002
55,1.7257349999999998,0.052679,0.162412
56,2.007552,0.078525,0.24895599999999998
57,2.180299,0.108671,0.314257
58,1.9156090000000001,0.07214,0.222435
59,2.00447,0.08948300000000001,0.279088
60,2.0107009999999996,0.100374,0.309388
61,1.692014,0.074758,0.22387800000000002
62,1.783004,0.071309,0.21599899999999997
63,2.0067939999999997,0.094048,0.287274
64,1.9273770000000001,0.08165399999999999,0.255535
65,1.929201,0.087756,0.26905300000000004
66,1.89314,0.087811,0.253757
67,2.023935,0.089475,0.272577
68,1.9137259999999998,0.08688,0.258635
69,1.881637,0.061613,0.164806
70,2.083381,0.098583,0.29878699999999997
71,1.829077,0.068358,0.18471500000000002
72,1.8948490000000002,0.067176,0.196742
73,1.8797549999999998,0.075415,0.23817
74,1.979181,0.06808600000000001,0.203009
75,1.949512,0.07221699999999999,0.205916
76,1.764589,0.06579299999999999,0.177646
77,1.9723950000000001,0.087851,0.260793
78,1.8590099999999998,0.072961,0.219023
79,1.978077,0.079079,0.22907600000000003
80,1.852375,0.07022300000000001,0.205465
81,1.809321,0.073476,0.19924
82,1.8326380000000002,0.062233000000000004,0.190389
83,1.844718,0.073292,0.20482899999999998
84,2.078574,0.09843400000000001,0.305848
85,2.1070599999999997,0.10753499999999999,0.328646
86,2.023141,0.090852,0.268485
87,2.1059799999999997,0.10241600000000001,0.326384
88,1.840709,0.07357799999999999,0.23069800000000001
89,1.989885,0.096974,0.286488
90,1.8421740000000002,0.061188,0.180583
91,2.050808,0.085651,0.25858000000000003
92,2.024089,0.097912,0.306571
93,2.2085619999999997,0.121519,0.354432
94,1.988868,0.09764199999999999,0.278278
95,1.7125279999999998,0.081973,0.24578899999999998
96,2.0565849999999997,0.10803499999999999,0.325679
97,1.9357830000000003,0.09386699999999999,0.286342
98,1.7673439999999998,0.056085,0.174869
99,2.0342290000000003,0.095861,0.29302
100,2.166766,0.115033,0.339084
101,2.017487,0.087638,0.254583
102,1.968166,0.078455,0.23428600000000002
103,2.0831180000000002,0.090893,0.275314
104,1.865766,0.078085,0.228431
105,1.791564,0.0579,0.159734
106,1.8851529999999999,0.073108,0.22469899999999998
107,1.946975,0.092014,0.271241
108,2.00426,0.085781,0.251367
109,1.733052,0.045812,0.132407
110,1.9408990000000002,0.078651,0.23967
111,1.792564,0.060233,0.17963800000000002
112,1.8628810000000002,0.07303,0.22437600000000002
113,1.882838,0.066022,0.208211
114,2.114125,0.09102400000000001,0.268602
115,2.072718,0.101918,0.286812
116,1.780814,0.05404400000000001,0.154385
117,1.9065400000000001,0.077227,0.239831
118,1.838126,0.073127,0.233848
119,1.7437099999999999,0.058587,0.17523
120,2.029897,0.093527,0.264934
121,1.951568,0.072425,0.22710100000000003
122,1.934734,0.096178,0.261209
123,1.897832,0.069607,0.19967200000000002
124,1.937707,0.08539400000000001,0.228516
125,1.882294,0.079109,0.22829899999999997
126,1.803973,0.05759500000000001,0.161175
127,1.9219389999999998,0.064483,0.19956600000000002
