,G1,G2a,G2b
0,2.055199,0.10175,0.33057800000000004
1,2.065251,0.101796,0.309152
2,1.806975,0.053185,0.166927
3,1.745238,0.046829,0.140965
4,1.988716,0.090174,0.251021
5,1.996493,0.081448,0.227411
6,1.924634,0.07824,0.23948899999999998
7,1.815025,0.082137,0.254861
8,1.995628,0.087599,0.25738099999999997
9,2.058954,0.09741,0.295101
10,1.9019270000000001,0.069142,0.22762600000000002
11,1.8415240000000002,0.070345,0.22525100000000003
12,2.121809,0.1214,0.345792
13,2.080978,0.119396,0.34518699999999997
14,2.0573799999999998,0.12062200000000001,0.364321
15,2.040841,0.089786,0.272652
16,1.988673,0.098721,0.281638
17,1.572265,0.053286,0.161366
18,2.0177549999999997,0.096915,0.283475
19,1.721946,0.050157,0.168275
20,2.098312,0.099607,0.279136
21,1.906777,0.078361,0.262383
22,1.913441,0.086128,0.240963
23,1.7830580000000003,0.06654600000000001,0.184061
24,1.552127,0.044454,0.136855
25,1.786716,0.07922,0.237868
26,1.6248049999999998,0.042332999999999996,0.12238099999999999
27,1.779509,0.060614,0.17486
28,1.735557,0.05313300000000001,0.154624
29,1.918402,0.079186,0.24299099999999998
30,1.7349080000000001,0.064572,0.18271600000000002
31,1.997729,0.086662,0.25401599999999996
32,1.8245639999999999,0.058164999999999994,0.172014
33,1.9930720000000002,0.095697,0.298766
34,1.6662849999999998,0.059965,0.181975
35,2.060843,0.100663,0.304989
36,2.19495,0.13410899999999998,0.386829
37,2.035357,0.10418499999999999,0.30006700000000003
38,1.9124990000000002,0.084915,0.23841500000000002
39,1.991591,0.083797,0.254305
40,1.815504,0.061425,0.20589699999999997
41,1.946473,0.10379400000000001,0.297221
42,1.941798,0.08326599999999999,0.243617
43,2.0922810000000003,0.10371,0.33168600000000004
44,2.244437,0.129073,0.378834
45,2.021304,0.105242,0.320938
46,2.019489,0.09947,0.270445
47,1.866265,0.064443,0.19054400000000002
48,1.862787,0.07345800000000001,0.232513
49,1.6541270000000001,0.062159000000000006,0.162076
50,1.972719,0.081577,0.261339
51,1.8447939999999998,0.065151,0.172508
52,1.903793,0.09755,0.28266399999999997
53,1.832514,0.081126,0.24415900000000001
54,1.733911,0.067817,0.197351
55,1.9841259999999998,0.081482,0.246279
56,1.936382,0.090314,0.298167
57,1.9759419999999999,0.09299099999999999,0.265354
58,1.8762759999999998,0.07902,0.23914499999999997
59,1.8646900000000002,0.08504600000000001,0.24271399999999999
60,2.178155,0.103404,0.321417
61,1.815957,0.054265,0.153038
62,1.8621889999999999,0.065184,0.217559
63,1.952093,0.086271,0.275412
64,1.8776959999999998,0.077316,0.194451
65,1.968166,0.084846,0.254999
66,1.978347,0.085061,0.257861
67,1.9662400000000002,0.088751,0.25194099999999997
68,1.9897259999999999,0.10018099999999999,0.284783
69,2.1184439999999998,0.09876,0.3198
70,2.239171,0.11809800000000001,0.363034
71,1.912032,0.069288,0.207932
72,2.010622,0.07775599999999999,0.235035
73,1.894686,0.078349,0.23720300000000002
74,1.847662,0.06918300000000001,0.207294
75,1.949254,0.08844500000000001,0.275093
76,1.957327,0.079973,0.210627
77,2.036165,0.10268900000000002,0.300489
78,2.1293509999999998,0.10635499999999999,0.328522
79,2.2452400000000003,0.133674,0.38908200000000004
80,1.9956779999999998,0.09369,0.263874
81,1.94625,0.08000800000000001,0.254892
82,1.8978080000000002,0.079735,0.24461
83,1.7866369999999998,0.06378099999999999,0.19326400000000002
84,1.8323740000000002,0.076022,0.217798
85,1.8736810000000002,0.06704600000000001,0.200406
86,2.033585,0.11356,0.33281
87,1.9335740000000001,0.07975299999999999,0.22265300000000002
88,1.992888,0.085616,0.24718
89,2.073164,0.091112,0.278514
90,2.0754349999999997,0.096498,0.30383699999999997
91,1.959242,0.07385,0.21330300000000002
92,1.972909,0.08851200000000001,0.290539
93,1.939459,0.0872,0.265809
94,1.950018,0.068767,0.194122
95,1.9207130000000001,0.07773300000000001,0.23033
96,2.072767,0.11044100000000001,0.346012
97,1.851202,0.069757,0.184104
98,1.855975,0.068768,0.186283
99,1.930884,0.094051,0.292906
100,2.113259,0.11440299999999999,0.32884800000000003
101,2.01756,0.079921,0.24918099999999999
102,2.064828,0.11117300000000001,0.318297
103,2.245715,0.127118,0.377579
104,1.908375,0.091787,0.258646
105,1.8235119999999998,0.064066,0.175318
106,1.893118,0.06829600000000001,0.21214699999999997
107,1.889778,0.077102,0.209877
108,1.954146,0.068618,0.20800500000000002
109,2.031701,0.094561,0.260554
110,1.997542,0.084078,0.258229
111,2.091191,0.095546,0.285543
112,1.8455380000000001,0.063747,0.201896
113,1.971566,0.087564,0.264635
114,1.975124,0.09056399999999999,0.280496
115,1.964948,0.111775,0.323768
116,1.945186,0.08644400000000001,0.280003
117,2.080689,0.107172,0.298094
118,2.041645,0.095443,0.289034
119,1.927974,0.09795,0.286115
120,1.7510009999999998,0.057608000000000006,0.169992
121,2.1063419999999997,0.11506199999999998,0.370193
122,1.921025,0.086978,0.250225
123,2.142391,0.116888,0.34686
124,2.080694,0.096312,0.284423
125,2.065764,0.111193,0.34335
126,1.9981900000000001,0.101514,0.292902
127,1.9686560000000002,0.093708,0.26076
