,atom,G1a,G1b,G1c,G2a,G2b,force
177,49,0.6076905827896917,0.4926045346843011,0.15995225347098793,0.087198,0.250693,4.162850493628134
178,50,0.4842559101526609,0.7042774018321774,0.19754185440172867,0.080523,0.245223,5.430840758906489
179,51,0.8123886943253367,0.25884392047025584,0.09594998427963533,0.094329,0.244316,2.805024012820568
180,52,0.5816792624552477,0.432235038377444,0.2967894381477635,0.112132,0.32910700000000004,3.171648161791752
181,53,1.0308447697290342,0.2763067678609021,0.09900543319886164,0.096925,0.259696,1.4633926287432228
182,54,0.8628924820384439,0.4741470455779608,0.3298284204978026,0.070502,0.22821,2.1107066271668358
183,55,0.9426239065035944,0.5555684035851278,0.15939103377801306,0.095404,0.290977,2.9953396369026333
184,56,0.5420428418037664,0.5942137151350612,0.15910594416994406,0.055059,0.158722,4.610017564481594
185,57,0.9605288939353674,0.2884617189082355,0.1914092068108761,0.112671,0.3468,4.945042373572141
186,58,0.6461520626238066,0.2590550306674801,0.2825004891957153,0.087601,0.256927,5.5592942597509625
187,59,0.8235268050226685,0.4347976662156461,0.2630143966401242,0.12979000000000002,0.37902,3.79479474506172
188,60,0.467162891530697,0.5952904762310999,0.2262187875790773,0.080459,0.239777,3.8419337443173065
189,61,0.6492117220890256,0.6759996135945869,0.18290868984074574,0.080926,0.249653,2.9530415370258507
190,62,0.8944428894988531,0.6046207900781122,0.19829016564970825,0.115596,0.364864,2.3015494549996096
191,63,1.005903607010131,0.57638651920336,0.1960478322986174,0.097668,0.313723,2.267775750678184
192,64,0.8209271879637149,0.4438941324281336,0.20801904223624484,0.08444199999999999,0.247876,3.271632295724201
193,65,0.4586314807668958,0.6506544692191961,0.3020773791217225,0.076584,0.24259,3.093215059533528
194,66,0.4686320173446656,0.40835945556384007,0.2609062425016524,0.052729,0.146231,4.198696028123136
195,67,0.4687096332596378,0.570409292818396,0.17975322964610627,0.079585,0.233961,4.986954681346122
196,68,0.7640242364491281,0.2955464726637489,0.19969058769557455,0.077692,0.218364,4.9378683494460445
197,69,0.8729379370666597,0.29235317314452725,0.2167062354987836,0.066242,0.190105,2.522307148948756
198,70,1.1240437319167726,0.2737287339340983,0.13053685815276256,0.062397,0.172346,1.6933559031228491
199,71,0.8072912869337124,0.2518680055185859,0.23026847305084405,0.08223899999999999,0.231095,3.194704900226154
200,72,0.9331401333190212,0.6504652305671962,0.237672490493164,0.101103,0.326095,1.4061591531915012
201,73,0.8942677209921078,0.370183153598417,0.3264483133777184,0.088522,0.26500100000000004,4.925291187493385
202,74,0.4163209548387557,0.39751581308658257,0.3723227132817777,0.069611,0.210892,5.823983321859704
203,75,0.9699602013542448,0.37410397498623815,0.3334671731071244,0.094945,0.280383,0.3934202767969642
204,76,0.6564664086039844,0.3979660604272371,0.1646256566955703,0.06270099999999999,0.181171,1.7081182544057067
205,77,0.5263981914179402,0.4236059955392073,0.4291074188639955,0.081085,0.25075,3.858509525373755
206,78,0.7104970759380668,0.400690185920929,0.2996650617651573,0.092638,0.271322,0.9596163055476964
207,79,0.7253697249907184,0.5016892492099508,0.21258381539492785,0.082354,0.238047,2.010838819562871
208,80,0.8915513185955302,0.384490123879674,0.2335905735023346,0.091913,0.259172,3.2234917705539434
209,81,0.7917120261397341,0.4625948710322229,0.16907016278640208,0.104805,0.291634,4.447050271033596
210,82,0.9251835072706028,0.6583295932755974,0.18140230642921013,0.098714,0.304129,2.2039574900845977
211,83,0.9534930582163292,0.35736837249276404,0.12821561359865308,0.095361,0.269426,5.185597408457389
212,84,0.8587038506781564,0.5342920253336441,0.3116998564011993,0.103295,0.329297,2.4655216514624243
213,85,0.9691536918759296,0.4894688594324349,0.23447520071773245,0.103707,0.331404,1.415018261243649
214,86,0.8934546440698864,0.6321064615739419,0.14732694173880276,0.119272,0.36183,2.3776694777578418
215,87,0.555331216888633,0.16645338983578858,0.2393541669242937,0.08451,0.226111,5.556515847952946
216,88,0.8820397688084752,0.3678628139187709,0.12282068454086782,0.081609,0.222556,3.473761734229478
217,89,0.4939714925972821,0.7388975018154963,0.30987353225735464,0.058408,0.1848,2.298768435603073
218,90,0.3008389494200395,1.0199462160336714,0.1516715408414823,0.071239,0.229802,2.6681678496993024
219,91,0.7083390541615899,0.438864077187028,0.2585530301553384,0.062635,0.189817,3.4766973912959407
220,92,0.6955010360290756,0.3591893261362999,0.3072641142194542,0.065434,0.18435,4.600044908182962
221,93,0.6990399664675404,0.3174118214751102,0.3223342217096674,0.06848,0.202723,1.5126884586883709
222,94,0.6464753672201047,0.8190538842851294,0.14712910526878492,0.094164,0.296685,2.9621512089751603
223,95,0.6470396408093058,0.4041389454055342,0.2619818484913681,0.072977,0.2232780000000001,4.468160953267015
224,96,0.8870417703783839,0.6668582598458064,0.17583076154791946,0.104914,0.333011,2.1662352044791904
225,97,0.7110037447143472,0.4590503706459649,0.19168913292263887,0.08706900000000001,0.257385,4.303096932458761
226,98,0.6620622585981166,0.450420842789669,0.2263506323176071,0.121443,0.370102,4.237607416207877
227,99,0.7419045475910468,0.34452286884727,0.19918820065399812,0.125691,0.363993,2.5432553830427653
228,100,0.6956947901689599,0.4246488547585461,0.2751243750821093,0.092531,0.270505,6.5056459228965124
229,101,0.6555254195451795,0.5041689201127647,0.2443951811782209,0.088421,0.271492,0.8647589005456955
230,102,0.8967799756219076,0.3084223359165329,0.2381948011625663,0.113276,0.332851,3.5512022731041384
231,103,0.9182945083174948,0.23795814806945065,0.30789755920971784,0.07739,0.22485300000000005,2.375282317204631
232,104,0.8099692768422985,0.1908212149306812,0.14929320015383374,0.040628,0.10624,2.3088350787592
233,105,0.5112236842567128,0.453764298432553,0.3919984269949016,0.043143,0.14088599999999998,2.789221908557654
234,106,0.31796850580697755,0.616004206298626,0.24766393596673486,0.084243,0.253793,6.787677131957589
235,107,1.0435958440678337,0.2960303427590435,0.2914325987345343,0.0804,0.228241,1.2409010941328078
236,108,0.4713958252405913,0.6384348996504825,0.08999911019846663,0.088934,0.258803,4.8624908594136205
237,109,0.8359468208987214,0.278248506373609,0.2752259128625893,0.06743099999999999,0.192567,1.1908988430278198
238,110,0.9819883802695992,0.30300693642655685,0.2860379562636121,0.065979,0.197263,1.5631369390981071
239,111,0.5504871109381576,0.5881145702626643,0.2028083365215389,0.10254,0.311755,1.2725269862670892
240,112,0.9970047906332766,0.4425890713840053,0.20342307877197835,0.089063,0.267611,1.99070184901808
241,113,0.8340957550660129,0.5308935654741128,0.2786422241614963,0.079566,0.253971,1.80404505033993
242,114,0.8940671481057465,0.2888317007850175,0.1043868030430724,0.06969199999999999,0.188723,1.8314863970163688
243,115,0.6406154443214475,0.608882103016469,0.16299374003539066,0.088737,0.268273,4.181408723495109
244,116,0.8520690940555696,0.5713017785382508,0.14752714893872526,0.074056,0.217326,1.9240091372176484
245,117,0.5741559481596633,0.8277572745225221,0.28326527694839354,0.08227899999999999,0.262808,1.3017819356520508
246,118,0.5923227173480423,0.4551710592883458,0.25160955192688605,0.076925,0.223274,5.692051556881754
247,119,0.4952585039095802,0.5435003823405412,0.210987188294726,0.074754,0.22513,5.456902647015061
248,120,0.7361311137981733,0.7433625990232833,0.34665366694103145,0.095843,0.313827,1.648880838413134
249,121,0.7303681707582818,0.4811199161275324,0.16303081313553486,0.101926,0.290457,3.7794457949942872
250,122,0.2275141799358157,0.31646818963618056,0.2969195844668452,0.080131,0.217486,5.2010218752846065
251,123,0.6434051915565759,0.6941952706974265,0.18505921576246204,0.094876,0.30251500000000003,3.2725128039671594
252,124,0.9269798824222162,0.4670152636600921,0.1915290622450874,0.08765,0.259486,1.923676378473521
253,125,0.7767384575734916,0.3892777738272924,0.2827682526176468,0.066361,0.194313,2.973747494333707
254,126,0.7018227059692987,0.38810810186990746,0.12729722228866153,0.07382000000000001,0.200723,4.9014092035454455
255,127,0.6017121441495155,0.4267642751404106,0.3058728339155364,0.055302,0.16706600000000002,2.233138177426099
256,0,0.8909236745188206,0.6444928048368155,0.13059302834160288,0.083069,0.266266,0.7659160297140934
257,1,0.9441680705570314,0.3828838301376268,0.2474257054064044,0.103317,0.308184,2.195307220505604
258,2,0.8639660403495959,0.5821865313180146,0.20187378178638374,0.06975,0.218605,1.396147016015863
259,3,1.0372639305238427,0.3074397070219184,0.3555706393472691,0.074043,0.233266,2.0984762968840034
260,4,0.7116635431107772,0.4579462393252248,0.20884276401834406,0.075292,0.220971,3.334546527512998
261,5,0.5349437989185988,0.3214268666493257,0.18413979224969154,0.090513,0.245499,3.8754772183306656
262,6,0.6080883891412121,0.5982946238547862,0.1705310117279224,0.099794,0.29087,4.417394371531255
263,7,0.4539200557832738,0.4042028677969177,0.36759419691045897,0.073689,0.210844,3.4275480662200617
264,8,0.9402478293175744,0.2794382260644341,0.24455513026987055,0.075643,0.222668,3.2451627257918823
265,9,0.4919284342067213,0.2808173317526124,0.4818203883086837,0.086969,0.25601,6.832433848117375
266,10,0.8114345298519207,0.351666698246082,0.2717683162528073,0.093913,0.276302,5.185449302133809
267,11,0.7905233689328122,0.5566232773753766,0.3167536064675687,0.062355,0.197973,1.1732693985909628
268,12,0.3658235758954398,0.4668810334176636,0.23984570607392305,0.10835999999999996,0.30551500000000004,7.034758795277134
269,13,0.7646501135299746,0.5802210484085188,0.13012479602302274,0.13683299999999998,0.424423,0.7169022348368012
270,14,1.0637639761905315,0.5475334149676109,0.1787289855393305,0.119564,0.384214,1.7396988544003815
271,15,0.8955930878225976,0.4699557269355481,0.16485206406913427,0.108134,0.31697,1.6124759325633358
272,16,0.9287322477832712,0.26950264254138817,0.3233319343339111,0.056909,0.169247,2.5243125050009163
273,17,0.9370683450287268,0.401260398973088,0.2929303101938369,0.057604,0.177902,1.6988118687047131
274,18,0.9141774980173132,0.31176216102090704,0.2672043605215948,0.085963,0.249019,5.2923874289964825
