,atom,G1a,G1b,G1c,G2a,G2b,force
3009,65,0.6386986493674635,0.4740193382907581,0.18853052516415292,0.091848,0.277024,3.6365262664999407
3010,66,0.7781152508725696,0.4992591515208261,0.14617200302608924,0.082345,0.251552,5.978242054291546
3011,67,0.7077073504980625,0.3348547248148769,0.2662373151396269,0.100999,0.29726,2.8483072594656984
3012,68,0.4727866901402541,0.4434226777120286,0.21649040544736653,0.091974,0.25769200000000003,5.088698610712664
3013,69,0.9339597809314456,0.5534057927650162,0.1371663353258053,0.073267,0.228484,1.4153300879568695
3014,70,0.8113095203102626,0.3506996321999544,0.20834829763956264,0.074153,0.208313,2.8054955681605964
3015,71,0.7880499902111286,0.3181323546976659,0.20844597796240028,0.064571,0.181436,3.5209564182781024
3016,72,0.7865300455123377,0.4551809692580198,0.18259421332638248,0.121222,0.36522,4.301103844228363
3017,73,0.5512236237105708,0.4334060919125517,0.3708153308858077,0.101159,0.314658,4.279559807047916
3018,74,0.7198371830243214,0.3361477792625128,0.0969622065314773,0.13,0.373155,4.4252076817465875
3019,75,0.5176965575607815,0.5598403003339514,0.2626720622853887,0.093376,0.278331,8.304439808686675
3020,76,0.7283920161678367,0.1461067378668162,0.35959633106777883,0.07873200000000001,0.215025,2.5805072952416257
3021,77,0.6340994695737677,0.4075059538183831,0.2914718573532929,0.079044,0.230892,3.312433636655835
3022,78,0.6886080887244891,0.5027322285805018,0.3081778182527433,0.099775,0.31295300000000004,4.086679922496622
3023,79,0.8171492359187578,0.4130039489951575,0.333426009711876,0.05964,0.18598,1.4459478388545142
3024,80,0.7442192678482178,0.3198583851510106,0.3323288950923316,0.060046,0.181376,2.072986380043294
3025,81,0.9851327914844225,0.514180733250122,0.07084228601066869,0.076238,0.223591,1.232424548710792
3026,82,0.3772759382119582,0.4512194990610287,0.265292934916252,0.05654500000000001,0.16129000000000002,8.336266773136522
3027,83,0.9846244864474052,0.5062643206670584,0.1360646227124406,0.10346500000000004,0.310456,2.0158674297763235
3028,84,1.0261554529069303,0.2387031845637873,0.3086238182147334,0.089942,0.257479,2.4529046863545267
3029,85,0.9682518517636602,0.268709841186138,0.1570312243557781,0.066469,0.181927,1.1682523299921126
3030,86,0.9171041821656344,0.585926565796651,0.2766890654496533,0.092333,0.29266,0.6629196398751888
3031,87,0.3922368205822598,0.4777025073217033,0.37222770596423604,0.068915,0.205856,3.328946449123056
3032,88,0.8033095046292108,0.4918548010640122,0.19975301842979076,0.05851,0.181006,2.33847705502064
3033,89,0.4433832437963713,0.5150106356802199,0.30484053430981833,0.038855,0.116407,2.4510411301381705
3034,90,0.5601181690932179,0.4136838945298813,0.16045051306734887,0.043581,0.115917,2.9791348264413955
3035,91,0.7057880898738478,0.4530090630639025,0.29807316568342435,0.069051,0.207023,2.978943301474535
3036,92,0.8540043646910189,0.6060445251284822,0.22452059223405868,0.107621,0.33633,2.320740228290319
3037,93,0.5935800378838052,0.5137403201771799,0.4090787068599905,0.07444400000000001,0.232082,2.8542111458467816
3038,94,0.5401657025361276,0.5518966851480163,0.25261429130088675,0.072108,0.221642,4.344254586209239
3039,95,0.5021573146419676,0.387537779840997,0.3626775847052529,0.059364,0.176679,3.82245587785196
3040,96,0.799899204909298,0.28285307412820393,0.2547169309273303,0.093461,0.264095,2.6069256227710067
3041,97,0.5534006165660271,0.3539550337584733,0.4041588467838826,0.089486,0.27478400000000003,2.9533819794982485
3042,98,0.6287430730783331,0.4871514709390533,0.1730099935034565,0.090122,0.25744,4.065147016308266
3043,99,1.017479432836229,0.2362926027176765,0.04377530807117866,0.097956,0.269484,2.8286974397881437
3044,100,0.5203603437376959,0.6366571402725227,0.23465305585204224,0.090033,0.283021,4.3496591680843215
3045,101,0.7400770499820738,0.334084037878206,0.2470461396984187,0.102054,0.29935300000000004,3.07909883805457
3046,102,0.6704298872508883,0.5469152071357747,0.18727634343407587,0.107566,0.319211,3.2107086145039694
3047,103,0.5906321809299439,0.3588702128465365,0.12883716685542304,0.097396,0.275818,4.8042885319888935
3048,104,0.8281223000429262,0.2952903920726416,0.3735705243107623,0.090595,0.26058200000000004,3.3669821266677378
3049,105,0.4946148518397223,0.21347395717319628,0.5191968804201003,0.064981,0.194521,4.648676228328768
3050,106,0.5331522779228026,0.4779235658357805,0.20946983720574947,0.068248,0.201387,4.4932325581127
3051,107,1.0600320825818863,0.2996656512753612,0.17485466479637762,0.116184,0.342539,3.315814463676157
3052,108,0.5967971172662118,0.2583279667281997,0.31258940523079065,0.06768400000000001,0.204698,3.5725417366351366
3053,109,0.44952597187599197,0.5170522346060176,0.1619740187926021,0.05757200000000001,0.163918,5.317976625766608
3054,110,0.8895195916095712,0.3745313701960672,0.19028544229278796,0.128147,0.380088,3.976341591773677
3055,111,0.9335019131391564,0.41716536095672996,0.2599799091166459,0.105695,0.322329,1.6670345159881963
3056,112,0.7604840765478358,0.377521038937677,0.2744543562222184,0.095787,0.28583600000000003,3.016400105674312
3057,113,0.5034738183450749,0.4835852874991683,0.15513266031599476,0.082594,0.231259,4.880458998857074
3058,114,0.979348878252522,0.3666737000930335,0.23649167694076995,0.079925,0.239936,1.290772029474221
3059,115,1.048697459428474,0.2022502110070961,0.10263147388923373,0.108187,0.302304,3.4416361812515857
3060,116,0.4909818980501349,0.2579362020432112,0.2824435273414412,0.064287,0.183531,4.3514479333067975
3061,117,0.4467631711684328,0.6010545219065198,0.2105746522940864,0.070542,0.223009,5.405879360779336
3062,118,0.7331351746927793,0.367908837943581,0.2273836161735689,0.082803,0.253058,3.68481348370579
3063,119,0.7254516652395667,0.5061977075392837,0.20016735588233686,0.084522,0.259932,2.7374148904760487
3064,120,0.7978239250118533,0.4720062701036747,0.3474124802533584,0.07481900000000001,0.238262,1.4080796933643351
3065,121,0.6451667957056822,0.8394297530192903,0.12277599878914375,0.094142,0.297612,1.5410696989886603
3066,122,0.6370579252093178,0.6974378266603893,0.2820683565527589,0.05934,0.199906,1.5135465749794554
3067,123,0.6676112561556572,0.5452567716009782,0.21002351910464645,0.09907,0.292061,3.437743566207346
3068,124,0.8339959575498472,0.2765313618743088,0.2547763798694808,0.073508,0.218789,2.792622885253933
3069,125,0.3338472251730908,0.6250744882140993,0.20440641186709066,0.052569000000000005,0.167178,3.062514363694649
3070,126,0.651535056652341,0.44284201667407497,0.16935495558634406,0.091981,0.266351,3.2190137116042234
3071,127,0.6053725322941685,0.6304025117682199,0.2351719643991504,0.07628,0.235647,2.250635229146652
3072,0,0.8117095346164391,0.4540585720512324,0.11931411638931645,0.058157000000000014,0.177763,2.3373631296219246
3073,1,0.5201825725332838,0.5854006428239988,0.18272675990445275,0.050067,0.156681,2.6527729418442507
3074,2,0.4751874715868177,0.6549123078061762,0.22000666838516325,0.051738,0.158356,3.613118328643694
3075,3,0.3228911813333202,0.5562042239243749,0.32621718537931954,0.049768,0.156307,2.6352536273810534
3076,4,0.7494117967419417,0.407841969517332,0.3166694743414359,0.072948,0.231159,4.19617218657445
3077,5,0.5647883317170619,0.3837837765747445,0.0783868277804819,0.072963,0.206563,4.806259310664064
3078,6,0.26403559930744397,0.6496837163618725,0.1868769882092052,0.020724,0.059589,2.892804862879624
3079,7,0.6816509313139111,0.4613647429432156,0.26721985133579906,0.039243,0.123809,3.3053287445880484
3080,8,0.7311564790420955,0.5100781149824977,0.1027607098517489,0.087712,0.250979,4.0338901537033705
3081,9,0.5513700646197639,0.5186205804611156,0.21778309749669794,0.071607,0.21231,4.4239360169487085
3082,10,1.2476535124595824,0.1974164107002521,0.05126423762317637,0.098842,0.27420100000000003,1.9202065227014
3083,11,0.7549232045057143,0.42697998670742654,0.19948535754441973,0.07464900000000001,0.231325,1.5651658765235363
3084,12,0.8412761525389459,0.5314248319278215,0.16914229747949433,0.097797,0.303041,2.2810986625966008
3085,13,0.739684413480957,0.5239128587834095,0.2912256741925594,0.052966,0.17796099999999998,2.4241920919104163
3086,14,0.60790440050466,0.19452886427618546,0.10649596563949924,0.072016,0.190542,6.839082370744268
3087,15,0.5662721142223176,0.39430111392021466,0.3951322359438848,0.065058,0.198691,4.323438637242351
3088,16,0.5645508789877838,0.5091663385671544,0.2917142898429402,0.030373,0.095457,1.6433041184409536
3089,17,0.7786233064739377,0.2961227314210024,0.2470032925670562,0.097735,0.297688,3.988982705876525
3090,18,0.4996262772175993,0.6311984433985597,0.22252222780832248,0.067705,0.202246,2.7739835543897877
3091,19,0.6021553202967014,0.6973198280096103,0.1502001146346779,0.094989,0.288366,3.710777410038092
3092,20,0.6540242042177117,0.18990992691238867,0.32336557973980784,0.077447,0.21291,6.4099291776586735
3093,21,0.7491517675118249,0.551976456197917,0.3872148708452041,0.096783,0.315419,1.6790380949379915
3094,22,0.9266890664716072,0.39313348356973976,0.13868243027757604,0.088696,0.255358,2.749575221548958
3095,23,0.7438016065761973,0.4640654059686084,0.2072925141511296,0.055364,0.1622,2.4547890710698548
3096,24,0.8427483665047405,0.4753835095878891,0.16262163979753513,0.089729,0.267117,2.6656073389326944
3097,25,0.6204800423017072,0.20288690771540802,0.20068628985558706,0.071248,0.198132,5.528158952137684
3098,26,0.8649020775709672,0.4722469811828333,0.2729906866144321,0.093782,0.294949,1.5489205404103208
3099,27,0.8909356483210467,0.423899225179204,0.22083930016723516,0.080857,0.244037,2.353283089239372
3100,28,1.1819648740610007,0.2496137883252725,0.2870348587543568,0.104708,0.311625,0.5220224744922387
3101,29,0.7356155720670646,0.3460571792068524,0.11944206518220148,0.062411,0.168462,2.9362865271510885
3102,30,0.6024346045124854,0.42439251629747937,0.27653323425407283,0.090607,0.267287,3.8214913861083084
3103,31,0.5278345756934042,0.4332446733254303,0.2379989467735289,0.05634,0.174311,1.6522240285194378
3104,32,0.9887558150631804,0.4866724099122776,0.15216345991318725,0.108018,0.331025,0.4153598921974172
3105,33,0.7155321462986994,0.42978280718159023,0.06190893780820325,0.105663,0.300926,3.453597609245177
3106,34,0.16311951040329964,0.5218495668847357,0.3044710443973681,0.080089,0.235442,5.913982254969996
3107,35,0.4244140297247615,0.4405607261433463,0.2403976457915224,0.078354,0.223745,5.637277274411824
3108,36,1.2472876619146391,0.21970333213265894,0.07328824873261146,0.107786,0.30548200000000003,2.3232235355298894
3109,37,0.5678456797084793,0.6925565173724523,0.21584028936957514,0.077485,0.247342,2.7310557920535046
3110,38,0.6675628739245406,0.6837736926144102,0.1632068798443117,0.108304,0.344037,4.708847502797261
3111,39,0.6392490559724632,0.6073556616548952,0.25582540927289593,0.052716,0.164812,2.6070445322241813
3112,40,0.4789039836959723,0.4592285428999501,0.2401056369447292,0.092886,0.278966,3.2484199728212486
3113,41,0.7240369743097541,0.4957726586535575,0.20510533162222908,0.061835,0.17976199999999998,3.2296355940724952
3114,42,0.7745379843252606,0.4560132055425827,0.24463550238710124,0.062731,0.200758,3.079477586379872
3115,43,0.8405618171731899,0.5676516651646171,0.13198951266507927,0.073103,0.214499,2.5438951675931936
3116,44,0.5242633503401232,0.4242042531621911,0.19667039335159026,0.057765,0.157372,3.8658080877482783
3117,45,0.5735413071416882,0.7174254010982691,0.1720989918816853,0.07647799999999999,0.233323,3.5654969669964665
3118,46,0.702787873470062,0.6863036033129392,0.19817602263712836,0.07763400000000001,0.240069,1.3055519718942636
3119,47,0.7326931015265243,0.6454063825740514,0.2848988698754909,0.088486,0.280673,2.7271253286097963
3120,48,0.6113491622223456,0.5741290238754926,0.14139836976828124,0.079657,0.242845,1.5638570014975794
3121,49,0.5371297310953744,0.8927612810002479,0.3205111321725369,0.070735,0.239924,0.5468585292230523
3122,50,0.9873372534861216,0.2706670003952472,0.1098985620820611,0.058766,0.155696,0.8280087558002571
3123,51,0.7250011108045437,0.4936804658048394,0.1593819217000227,0.074335,0.220297,5.5707939555237544
3124,52,0.5941637659981873,0.6318620605590658,0.3730851368643227,0.053031,0.172809,1.3918178590627437
3125,53,0.5706913790946633,0.4233242771877955,0.22341377325019424,0.059429,0.165207,3.2657951458559062
3126,54,0.7520846216551547,0.4878173466621237,0.25496254471586216,0.0658,0.198258,0.8087817031360255
3127,55,0.9496364719739026,0.7622773593031035,0.19428096941148207,0.111585,0.362044,1.0763721143903766
3128,56,0.6982393834229135,0.5049585747128811,0.14983987704326915,0.098197,0.275096,3.4257354031652825
3129,57,0.42642271922741615,0.6092585202335051,0.17147377125572938,0.096626,0.283742,4.915969560756454
3130,58,0.5864645170701108,0.3655612269504411,0.11314954455360485,0.043978,0.119459,3.708816311126907
3131,59,0.8018510992198689,0.6153016162648288,0.17604635891744025,0.105992,0.336545,2.8804131772021875
3132,60,0.6189932951183162,0.4096555863422475,0.17513315861093162,0.084467,0.230972,5.100870578480109
3133,61,1.0405537284925397,0.3603121764795901,0.22465105941761995,0.110307,0.329381,1.7180884759118198
3134,62,0.3904447907673543,0.5277895744799884,0.18723378825768555,0.079759,0.228179,3.9426239984051232
3135,63,0.5958844599291592,0.35120350607286016,0.221159079804824,0.076084,0.208542,4.027380695641399
3136,64,0.911249854951148,0.4996148459115557,0.27457757225723084,0.081152,0.249086,2.1456470917650927
3137,65,1.0594083941819976,0.2742528924532736,0.3285017074488896,0.089512,0.266504,1.871009533844873
3138,66,0.9008367357130156,0.3909472224667305,0.3224255010580219,0.083372,0.252342,2.9716330505801016
3139,67,0.8620195234791208,0.4789129571165128,0.1697642381969355,0.090477,0.276967,2.641009726908252
3140,68,0.8824308676854378,0.42687544166320507,0.2569719730250182,0.079984,0.242102,2.7964240813159944
3141,69,1.1339678153237658,0.1724000510289567,0.2574326606956582,0.097729,0.271272,5.110674990546748
3142,70,1.1422425561065652,0.4992346707541582,0.29023038221902603,0.11291199999999996,0.363573,1.5616050876674936
3143,71,0.7471242792400058,0.2263245612225181,0.2610194843486547,0.112022,0.312919,2.6405648441432
3144,72,0.8477260115601531,0.36825187790772346,0.1410476438084547,0.097199,0.286586,4.813562252081196
3145,73,1.014342629009762,0.1712098826721688,0.24818226898008205,0.101709,0.280525,1.4486499293721724
3146,74,0.4860041994559485,0.3424269680294646,0.26230380837848155,0.073871,0.208534,2.2314642704103265
3147,75,0.4646201463025767,0.364311382318049,0.4240988246363757,0.078196,0.23739,5.130071544083572
3148,76,1.0119853078111325,0.3003379632723199,0.2717687702149546,0.074936,0.224211,2.742925425096534
3149,77,0.7474249351742671,0.3036403073672396,0.2823043586325664,0.07709500000000001,0.217708,4.3852553308216855
3150,78,0.6606505179878167,0.6788095551152383,0.08678727971776032,0.116131,0.346434,6.8144235301381135
3151,79,0.4986434571482722,0.4138911866079058,0.3611095828280855,0.07514900000000001,0.223653,3.4804412155932183
3152,80,0.8833440560459255,0.4629482053832994,0.1235235033730456,0.119382,0.351538,4.689706781304776
3153,81,0.9067730170355062,0.40450322873907696,0.19811417170009868,0.13051500000000002,0.384096,1.5898157791756882
3154,82,0.9170362568303004,0.3449628631146095,0.3844704877882444,0.067816,0.216818,2.0719141175459
3155,83,0.6255147737888873,0.7255089070966901,0.22319797483297946,0.085529,0.273923,4.61038316602384
3156,84,0.6970386230017246,0.5393233743191619,0.3886463009039497,0.08521000000000001,0.273799,2.1923017632096182
3157,85,0.7471260232164495,0.5838140295701278,0.1701481370922757,0.097163,0.3009,3.37989854122413
3158,86,0.6521216442943619,0.4879045436233926,0.2530372086044185,0.076424,0.224068,4.226282669843086
3159,87,0.6957035175717491,0.41813797546156894,0.3530324504838533,0.08948300000000001,0.275332,3.4049019979676363
3160,88,0.7581850526656094,0.21387409886455064,0.17709913614173747,0.137487,0.3826,3.634098882369603
3161,89,0.9945021295556028,0.2605908985177047,0.31871847224801964,0.1393,0.4110180000000001,2.173353823931345
3162,90,0.7768255618177696,0.3413598056793026,0.24676458666949105,0.125002,0.371515,4.042113545807564
3163,91,0.7355709737906242,0.4121484805891701,0.22838589502511916,0.08742899999999999,0.257863,4.3865142343437125
3164,92,1.1280798430901038,0.3605348789543157,0.17296347727012362,0.098217,0.297568,1.9151086975939509
3165,93,0.8373850685810884,0.3423783937171891,0.2402184444135541,0.108569,0.311979,3.4013722197549923
3166,94,0.8389338978586218,0.1889943926846205,0.31096262096025745,0.119837,0.339371,2.1499733483792305
3167,95,0.8816493660225657,0.19150643555684055,0.21087933952664564,0.097667,0.27079699999999995,2.4254727645747747
3168,96,0.8299532265516186,0.4702900643496933,0.19938393932106988,0.07612200000000001,0.227554,0.9521026974707087
3169,97,0.4459644929140865,0.4907119724396524,0.2609968242207864,0.060941,0.17435599999999998,2.752738877138186
3170,98,0.5592714073648805,0.3620137167364186,0.26274802638690026,0.08265800000000001,0.245208,3.8683672277848697
3171,99,0.5805945058370795,0.565626950319791,0.3503322685362667,0.093587,0.30085100000000004,3.746010851693972
3172,100,0.5146309504059222,0.2787377094488868,0.2600024581849983,0.069048,0.190831,4.211048028531614
3173,101,0.7751891706016016,0.23969652051005794,0.3368706766874492,0.068511,0.196895,3.1733132636410164
3174,102,0.5013758447013072,0.5214945363914788,0.19810232203265285,0.062087,0.175925,4.212279889385913
3175,103,0.6473216640177049,0.512064101517011,0.4006476411792933,0.043632,0.140755,2.5534860211857064
3176,104,0.7486550562064029,0.3243697963701509,0.4222016685755717,0.06783600000000001,0.202848,3.171042884998561
3177,105,0.6660065504814966,0.3268108955811262,0.3202572412128385,0.087952,0.254227,2.7834950970037653
3178,106,0.65901478504568,0.5418827709541391,0.21332555210343496,0.114823,0.348605,3.7617477422868215
3179,107,0.6531084518978411,0.4968161838509201,0.23800492959517444,0.060986,0.178037,3.0475194374113515
3180,108,0.5991413255315384,0.6891527541780145,0.1984464611250536,0.074575,0.239293,3.0463053924006047
3181,109,0.5738295570067806,0.32154827479293224,0.3636847914072913,0.087398,0.248712,4.869844005396886
3182,110,0.5119666265442867,0.5062115888420728,0.19318915342053,0.056901,0.164304,4.405470045216514
3183,111,0.4991623964339562,0.5018980927141229,0.2437252458819651,0.037033,0.107335,4.273757585334011
3184,112,0.7497496086238715,0.44438710029227385,0.2543491661420972,0.06927699999999999,0.20319,2.4157360334688893
3185,113,0.7987596340541879,0.4501239018577211,0.2632908636085513,0.08923500000000001,0.266612,3.272449278820386
3186,114,0.7135800966250289,0.5369163282845192,0.08066194345600011,0.08592899999999999,0.246286,2.3162807842067012
3187,115,0.6889236618658802,0.5384252941875513,0.285647695930421,0.08134,0.243516,2.3909745095044403
3188,116,0.3749265414909711,0.5448449884947592,0.18464094129398648,0.077587,0.2174780000000001,2.1047343072266864
3189,117,0.6685653707217908,0.483022852765011,0.19158184268911604,0.098493,0.286772,4.5916643382135405
3190,118,0.505924508904895,0.6101751895019,0.378444831994404,0.06851900000000001,0.219788,2.2058897908483552
3191,119,0.7533715184788394,0.3149240111150215,0.09823118821060904,0.051091,0.129208,2.6142332448494336
3192,120,0.7477975907928944,0.43783571225225204,0.23503215253437185,0.084454,0.251974,3.3338164995392296
3193,121,0.6424991755617935,0.3776078104234015,0.30359172103794474,0.083852,0.24286,2.6939070682230297
3194,122,0.4510553750811786,0.3365064746932221,0.2504348505025214,0.08749,0.240447,4.311500666856031
3195,123,0.8523512603460918,0.4916963881473834,0.3054771572073275,0.08909600000000001,0.28128800000000004,2.621025806817628
3196,124,0.9985041839749336,0.4758698105153616,0.25806235400550565,0.114736,0.348897,2.3374544891278632
3197,125,0.7498149466516534,0.1935198873095152,0.30082550800860963,0.115601,0.32833,2.0529695150927108
3198,126,0.4066561041172799,0.7838670209763756,0.2697787094615537,0.0822,0.254091,5.780481244412093
3199,127,0.8789187610023449,0.4015505860153786,0.3145195948285339,0.084957,0.256801,0.919256971886534
3200,0,0.6905427707113201,0.571343214913883,0.21072185393148704,0.099006,0.303967,4.238878782942962
3201,1,0.7082171733092294,0.27130355944508394,0.2590957186234668,0.111043,0.319153,4.505021470973918
3202,2,0.6881926553001314,0.397615908847508,0.21546473042105094,0.103665,0.292935,5.014405025942759
3203,3,0.8444762998741229,0.3950536388063759,0.2430661907208835,0.105636,0.305255,3.9232484475113214
3204,4,0.4917820489064609,0.22823004819857634,0.2152049516655203,0.075166,0.197457,3.509691465745244
3205,5,0.4624656668539734,0.5165147708522325,0.26631246061874403,0.09321,0.278787,5.514770261168093
3206,6,0.9784427500787841,0.4263887737725157,0.22412464821161024,0.151471,0.454493,3.6223006748336064
3207,7,0.8594312470265348,0.2045249157562272,0.284777728670585,0.098453,0.270208,2.3816760031969086
3208,8,0.7445835453300552,0.6150611951956162,0.4238883199876791,0.083202,0.279716,1.3216419001049415
3209,9,0.5720681426804423,0.4037426943250625,0.32221307992346543,0.079301,0.242625,4.323278342752871
3210,10,0.627739404205894,0.6190198703808624,0.2902996468625946,0.056167,0.18804,1.558599262679474
3211,11,0.6395098254500562,0.414094310328836,0.2986833180907742,0.068522,0.212115,1.7649841913144717
3212,12,0.9504219971401848,0.3681514527788794,0.2742092438062248,0.071031,0.20995500000000009,1.6315858618537364
3213,13,1.1675477554097118,0.16521417850495956,0.2973325763531734,0.081227,0.239447,0.5288785277054383
3214,14,0.4247033684773979,0.5711964159930076,0.2796948500115922,0.122718,0.380636,5.303154363453452
3215,15,0.5601420925287021,0.26682184665178826,0.29967624996227626,0.08454099999999999,0.23626100000000005,4.305048816592011
3216,16,0.753671424103626,0.4110337639489429,0.18959754346841265,0.123549,0.353841,3.224558301041556
3217,17,0.695255046988772,0.6665074488310713,0.17135239187868226,0.117059,0.368812,5.075835477547021
3218,18,0.7515281680960496,0.2664785927416085,0.19153429758190413,0.104196,0.295319,2.2952478970082946
3219,19,0.7446550963660581,0.2456715045760429,0.3479774237267792,0.083224,0.242307,5.547958063670002
3220,20,0.5386230565587395,0.43187033349225257,0.41108105892030977,0.07734400000000001,0.230856,3.5745151228776466
3221,21,0.7176342008117692,0.27036270183351824,0.15575491892139662,0.076193,0.195991,5.842609669146142
3222,22,0.7053021625446485,0.3412185091016208,0.29563463821762537,0.088811,0.261959,1.0517843356961445
3223,23,0.6825474916581864,0.6497218455103179,0.15069559450292566,0.132709,0.406484,5.016100047138215
3224,24,0.9273721579532715,0.3918176731530392,0.19392623146915164,0.079275,0.233802,1.9400975106445035
3225,25,0.4192610168091541,0.6758633155321226,0.3043679252781035,0.10608800000000004,0.330019,4.1585070673259645
3226,26,0.9087921203499492,0.4257622836488787,0.18991676782409028,0.099962,0.295135,2.302377763633935
3227,27,1.0180659697561372,0.4364230402695572,0.2408635374822733,0.093019,0.286964,2.119225832582502
3228,28,0.7513177683301766,0.4933120046180413,0.34560917713019923,0.060651,0.190305,1.6987993060491282
3229,29,0.7834829028690368,0.5500220297584265,0.31756704408367603,0.114165,0.35978000000000004,1.7163561322727432
3230,30,0.7074547624126103,0.2882733743198747,0.3414183982749027,0.100445,0.289218,2.731502490756507
3231,31,0.6375847322414725,0.5371882285989523,0.2291797518229733,0.101529,0.307228,2.873438243763732
3232,32,0.4716039885325041,0.4589235940074246,0.2685715200632029,0.07155299999999999,0.205738,4.137614398477582
3233,33,0.5554847646214095,0.5271017005862487,0.1775892725569122,0.09931,0.29642,6.214784722176626
3234,34,0.6402321721425863,0.3328528631598654,0.3238008380752049,0.085418,0.238763,4.02218507984665
3235,35,0.6878193823991101,0.3962632733439847,0.20236965374642596,0.103742,0.299008,5.685416839861084
3236,36,0.8527802650371509,0.6826811948989795,0.22511502291880187,0.085189,0.279608,2.584500450305436
3237,37,0.95393623414554,0.196947442362568,0.2700950421330241,0.092018,0.260674,3.2210847661829702
3238,38,0.7495484350739577,0.3511955319641994,0.2282095904378747,0.081099,0.237206,3.576335372269916
3239,39,0.9006908432438063,0.4961779505640826,0.1694097324475876,0.077952,0.23609,2.4959075547788223
3240,40,0.8539854097688314,0.3506332656947716,0.2377465081858222,0.062624,0.176975,2.522683751482932
3241,41,0.7543921316630096,0.6032381871018532,0.2539326332355018,0.090354,0.282729,3.050563298283864
3242,42,0.8621735089070641,0.4768300886765535,0.16298870651692893,0.100968,0.302796,2.5037591827851573
3243,43,1.1158038125585739,0.4369432225452138,0.18330822395907345,0.092574,0.290851,1.7316396236428642
3244,44,0.7990310465392609,0.46178977539235205,0.1591457227536584,0.105126,0.307237,4.717343266405361
3245,45,0.5869058838724125,0.4171846985844885,0.08069711437869947,0.106593,0.298247,5.253503076378656
3246,46,0.4767332128196192,0.5982538479309355,0.10747815295972926,0.089116,0.255769,5.164352032491588
3247,47,0.7009998296286849,0.6350840473079619,0.13573722793422194,0.06995,0.208794,2.8130364255224283
3248,48,0.7068158863337842,0.5726531300716756,0.3390200388677741,0.06651599999999999,0.212102,1.799760664734064
3249,49,0.6623431577214655,0.4283774536179871,0.1534437459970394,0.087233,0.249712,2.8352461809356164
3250,50,0.9790697348883891,0.3547774095935694,0.19949199842509552,0.094049,0.284555,3.2727471907366694
3251,51,0.5622850387017899,0.6998550790417581,0.11805490688792608,0.108534,0.3289,4.730434049608979
3252,52,0.5168199454335846,0.24884226684738306,0.22383525726493272,0.083596,0.22919,3.776699145404622
3253,53,1.0197879226550808,0.3973610526939092,0.2307507763044636,0.149496,0.460033,3.478536847310949
3254,54,0.6473598140250858,0.4954763355827506,0.3358398241859005,0.102979,0.32474699999999995,4.331730212223402
3255,55,0.6213065280252194,0.4612654379865263,0.11608790121823627,0.075696,0.202659,5.494353885025972
3256,56,0.7793193790400585,0.4683005034951081,0.36354084200741626,0.0911,0.28130700000000003,1.1895563059948024
3257,57,0.6866046848539308,0.37184967235779787,0.19634501025918888,0.073728,0.204144,4.068484573941015
3258,58,0.5633140881454897,0.4283139107602856,0.2475072840636282,0.117285,0.346077,5.3789313117105335
3259,59,1.0583408296740275,0.38005425116127095,0.2669873507359129,0.104509,0.310194,2.5423568861393164
3260,60,0.5179330185058113,0.6136161860534666,0.3097448138713211,0.06406,0.205571,2.6792449666629965
3261,61,0.9369060554786732,0.2459918699711377,0.3389681352992233,0.067619,0.194236,2.1598146963869373
3262,62,0.7639224100655115,0.4519163267800685,0.2565198292743008,0.107416,0.323143,2.4860469473443176
3263,63,0.9049990588584232,0.5443471483417199,0.1874925854415561,0.104493,0.311112,1.750028870377429
3264,64,0.9537260395140402,0.44115408163451547,0.09130504754323183,0.088491,0.243732,2.434681636264791
3265,65,0.5448675806094838,0.5713123295217082,0.2401680075776268,0.050451,0.162635,2.622895128857424
3266,66,0.6081652943718565,0.6897037830408661,0.13050740334757316,0.076181,0.225287,3.942819297313662
3267,67,0.6652381234110463,0.6466898248572018,0.17818966318102514,0.053423000000000005,0.16028499999999998,1.9052065327593752
3268,68,0.7237138317748646,0.4660287431646543,0.20964068333247612,0.082789,0.246964,3.4974616667533325
3269,69,0.5411356571587661,0.451827812988589,0.36502339982573495,0.051855999999999985,0.158401,3.3052535585337472
3270,70,0.35682689871578804,0.6701334498094278,0.29877855481030896,0.054452,0.159781,3.4633426045224
3271,71,0.3374451432626931,0.8171273936668794,0.2372128897802049,0.046809,0.155329,1.0991478178616378
3272,72,0.7622502027644171,0.5498200009964375,0.15950809295977586,0.047722,0.14143499999999998,1.4076709802627885
3273,73,0.4480236563445708,0.6454728299850521,0.3078411918824134,0.055774,0.179777,3.008419710422899
3274,74,0.5211247682757566,0.4145873228899263,0.3322562386320809,0.06435,0.208721,4.117883952313858
3275,75,0.7228706366396978,0.334277663439687,0.2418238438163193,0.085368,0.242384,4.7630916648853185
3276,76,0.5486967373871258,0.6704903025227335,0.1879705607459916,0.081576,0.248507,3.130367313956957
3277,77,0.29273528217546363,0.8883795505471856,0.21088883115635107,0.074889,0.228374,5.024361142792187
3278,78,0.5874857988564792,0.445897814721549,0.2318378217080728,0.056509,0.165755,3.860582811092129
3279,79,0.7419463641686276,0.25518324545365684,0.21469925598331388,0.083188,0.225421,3.455170014952086
3280,80,0.7085287026590283,0.4190188991300827,0.21856179005775025,0.051418,0.14678,2.327586605194969
